handle,tag,depth,seed,type,language,language_default_policy,lang_confidence,n_msgs,n_posts,n_text_msgs,n_forward_msgs,median_views,subscribers,modal_hour_utc
srbijarusija,ru,2,False,channel,mk,mk,0.983,2720,2194,2176,1,31658,96839,11
sretensky_books,ru,2,False,channel,ru,ru,1.0,174,119,110,28,1985,9022,13
srochno_energodar,ru,2,False,channel,ru,ru,1.0,173,130,130,36,286,4062,8
srochno_melitopol,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,540,
ssigny_donbass_bot,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
ssovdvspnby,ru,2,False,channel,ru,ru,1.0,118,81,81,51,1289,7901,7
sstarovoytov,ru,2,False,channel,ru,ru,1.0,31,31,31,2,8015,3646,5
ssternenko,ru,2,False,channel,uk,uk,0.997,883,709,700,27,256414,866926,12
sstoit,ru,2,False,channel,ru,ru,1.0,79,68,65,31,598,1724,2
sstusaratov,ru,2,False,channel,ru,ru,0.997,251,118,114,35,1747,8346,6
st_antony,ru,2,False,channel,ru,ru,0.987,499,499,52,33,1567,8455,11
st_yob_chat,ru,2,False,group,ru,ru,1.0,1699,1508,1454,937,650,905,14
stab_bb,ru,2,False,channel,ru,ru,0.997,106,62,59,58,553,515,17
stahijkolotvin,ru,2,False,channel,ru,ru,1.0,174,74,69,34,1670,7957,18
stahlhelm,ru,2,False,channel,ru,ru,1.0,46,38,37,4,4967,20204,16
stalevar_74,ru,2,False,channel,ru,ru,1.0,16,12,12,10,988,744,12
stalinagurevi2,ru,2,False,channel,ru,ru,1.0,5,5,1,0,7499,416,9
stanbyshok,ru,2,False,channel,ru,ru,1.0,67,67,67,0,539,1010,9
stanicalug,ru,2,False,channel,ru,ru,1.0,778,419,327,234,1620,2981,12
stanislavkucher,ru,2,False,channel,ru,ru,1.0,73,69,68,6,22289,31827,15
stanokspace,ru,2,False,channel,ru,ru,1.0,3,3,3,0,2322,5695,8
stanovaya,ru,2,False,channel,ru,ru,1.0,18,18,18,0,39374,25639,11
stapic_govorit,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,6,
staraya,ru,2,False,channel,ru,ru,1.0,301,251,249,39,77957,92164,11
starorezhimnaya,ru,2,False,channel,ru,ru,0.993,53,53,51,29,1145,2619,17
starovoytova_life,ru,2,False,channel,ru,ru,1.0,12,8,8,3,707,626,9
starovoytovcomedian,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,4,
starpatriot,ru,2,False,channel,ru,ru,1.0,387,348,322,274,88,283,18
starsdustpro,ru,2,False,channel,ru,ru,0.989,721,568,564,0,13292,29773,12
start_shows,ru,2,False,channel,ru,ru,0.997,226,87,77,10,9547,80417,9
startup_x,ru,2,False,channel,ru,ru,1.0,38,23,23,0,4871,173,17
startupshop,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,3,
stasnaumovdeputat,ru,2,False,channel,ru,ru,1.0,65,60,54,7,569,1579,15
stav26rus_expert,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,1943,
stavregion_oficial,ru,2,False,channel,ru,ru,1.0,64,43,43,9,3574,9208,13
stavropolproc26,ru,2,False,channel,ru,ru,1.0,84,69,68,3,720,4211,14
stavropolskiy,ru,2,False,channel,ru,ru,1.0,448,348,336,23,804,8228,14
stavteatr,ru,2,False,channel,ru,ru,1.0,94,20,20,0,1406,3983,6
stenyakina_ep,ru,2,False,channel,ru,ru,1.0,52,42,41,4,732,3330,12
sterngang,ru,2,False,channel,ru,ru,1.0,16,16,16,1,3749,18040,8
sterv38,ru,2,False,channel,ru,ru,1.0,76,75,75,3,927,2165,6
stillavintoday,ru,2,False,channel,ru,ru,1.0,300,118,117,3,50939,89893,9
stimme_aus_russland,ru,2,False,channel,de,de,1.0,496,445,433,59,3754,9635,17
stocknews100,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,71,
stoglavrus,ru,2,False,channel,ru,ru,1.0,59,54,51,6,680,7543,8
stolica61,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,14,
stolica_s,ru,2,False,channel,ru,ru,0.985,1033,1030,1027,7,3196,14088,11
stopdrugsbot,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
stopmoshennik13,ru,2,False,channel,ru,ru,1.0,90,68,51,42,441,3017,10
stopnds,ru,2,False,channel,ru,ru,1.0,18,18,16,0,4917,1779,8
stopterrorzo_bot,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
storogevoi,ru,2,False,channel,ru,ru,0.952,933,763,762,925,140,666,7
storonnikier,ru,2,False,channel,ru,ru,1.0,22,15,15,8,750,5965,15
strana_geroev,ru,2,False,channel,ru,ru,1.0,80,72,71,2,850,1949,10
stranaimir,ru,2,False,channel,ru,ru,1.0,109,109,109,0,2440,5699,6
strategymgimo,ru,2,False,channel,ru,ru,1.0,3,3,3,0,1122,1170,7
streamingverse,ru,2,False,channel,ru,ru,0.997,274,205,195,61,1563,9442,13
streletskids,ru,2,False,channel,ru,ru,1.0,260,120,104,8,26119,49479,6
strelkovnoet,ru,2,False,channel,ru,ru,1.0,20,20,20,0,31729,2606,20
strempunisher,ru,2,False,channel,ru,ru,0.991,263,235,224,4,10110,11779,22
strictreferee,ru,2,False,channel,ru,ru,1.0,110,106,106,4,67,120,9
striped_raid,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,15,
stroginogazeta,ru,2,False,channel,ru,ru,1.0,89,53,53,0,54,248,15
stroi_mos_ru,ru,2,False,channel,ru,ru,1.0,487,200,193,178,2761,94110,12
stroim_kirov,ru,2,False,channel,ru,ru,0.994,114,95,94,16,1662,2964,19
strokabelarus,ru,2,False,channel,ru,ru,0.991,205,203,203,0,3743,968,10
strokinelbaktr,ru,2,False,channel,ru,ru,0.996,53,47,46,18,882,1336,21
stroybloklo,ru,2,False,channel,ru,ru,0.997,165,103,103,24,307,7953,14
stroygazeta,ru,2,False,channel,ru,ru,1.0,192,148,147,51,281,2315,9
stroynadz,ru,2,False,channel,ru,ru,1.0,237,233,233,3,20171,78385,13
stroytmn,ru,2,False,channel,ru,ru,1.0,140,78,76,8,2719,7480,15
studyfaculty,ru,2,False,channel,ru,ru,1.0,113,93,84,0,10044,44810,10
stuffybadger,ru,2,False,channel,ru,ru,1.0,27,26,26,1,1142,2948,15
stukch,ru,2,False,channel,ru,ru,1.0,195,179,179,59,2474,19617,6
stupormundiofficial,ru,2,False,channel,ru,ru,1.0,12,12,10,1,336,132,8
stv92ru,ru,2,False,channel,ru,ru,1.0,644,490,487,47,544,8329,7
stv_tv,ru,2,False,channel,ru,ru,0.997,188,149,131,66,1134,5745,6
stwupid_sitting,ru,2,False,channel,unknown,unknown,0.0,1120,892,0,0,447,2071,14
su2050,ru,2,False,channel,ru,ru,1.0,139,115,80,23,55714,79652,8
su_skr32,ru,2,False,channel,ru,ru,1.0,111,77,77,30,135,1136,11
subject_main,ru,2,False,channel,ru,ru,1.0,216,210,207,77,5949,7425,18
subject_skfo,ru,2,False,channel,ru,ru,1.0,50,49,49,0,5712,30,18
subject_south,ru,2,False,channel,ru,ru,1.0,49,49,49,0,73,164,18
success_bizn,ru,2,False,channel,ru,ru,0.997,43,43,43,0,16224,7170,20
suchstuff,ru,2,False,channel,ru,ru,1.0,38,38,38,3,5446,9689,14
sueverdem,ru,2,False,channel,ru,ru,0.997,98,72,72,7,13319,51075,9
suhov_irk,ru,2,False,channel,ru,ru,1.0,19,12,12,0,166,66,10
sultanhamzaev,ru,2,False,channel,ru,ru,1.0,215,174,164,57,149986,234363,13
sungorkin_post,ru,2,False,channel,ru,ru,0.992,170,133,118,57,64,217,12
super_redaktor,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
supercartoonion,ru,2,False,channel,ru,ru,1.0,95,88,82,15,5987,4411,12
superchat_360,ru,2,False,group,ru,ru,0.978,8439,8232,4715,187,29684,2886,8
superru,ru,2,False,channel,ru,ru,0.991,323,224,223,2,91622,199698,8
supersvasebot,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
suralov_bot,ru,2,False,channel,ru,ru,1.0,217,93,10,1,5159,10314,21
surgut_region_news,ru,2,False,channel,ru,ru,1.0,449,300,284,17,619,3231,7
suroviemami,ru,2,False,channel,ru,ru,1.0,358,313,313,25,1497,1257,19
sursk,ru,2,False,channel,ru,ru,1.0,132,100,100,7,4580,43584,13
survmed03,ru,2,False,channel,ru,ru,1.0,52,46,44,2,2490,6343,15
susaninudm,ru,2,False,channel,ru,ru,1.0,146,141,141,11,699,6665,8
susaqalasi,ru,2,False,channel,ru,ru,1.0,105,96,94,3,35,30,12
susk08,ru,2,False,channel,ru,ru,1.0,144,110,106,68,153,873,9
suvorovdnestr,ru,2,False,channel,ru,ru,1.0,126,114,114,37,169,1963,13
suvorovschool,ru,2,False,channel,ru,ru,1.0,167,55,51,20,1132,2314,17
suzdaltsev,ru,2,False,channel,ru,ru,1.0,605,593,586,177,2962,2590,21
sv_zavodik,ru,2,False,channel,ru,ru,1.0,231,170,166,13,731,2296,16
svalka12,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,2,
svaoer,ru,2,False,channel,ru,ru,1.0,49,21,19,19,198,548,15
svarshiki_bot,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
svbezdenezhnykh,ru,2,False,channel,ru,ru,1.0,39,14,14,27,740,1103,7
sverdpk,ru,2,False,channel,ru,ru,1.0,89,49,42,16,313,789,7
sveta_kaverzina,ru,2,False,channel,ru,ru,0.994,181,126,115,2,462,2042,7
svetekb,ru,2,False,channel,ru,ru,0.997,1427,789,753,12,13094,82439,16
svetlanast5,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
svetlay446,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
svetorada31,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
svetpriangaria38,ru,2,False,channel,ru,ru,1.0,209,98,90,0,1968,26931,8
svetskle_hroniki,ru,2,False,channel,ru,ru,1.0,400,291,289,15,73897,135447,7
svetskoe,ru,2,False,channel,ru,ru,0.997,91,86,86,0,17132,37468,14
svinkavobmoroke,ru,2,False,channel,ru,ru,1.0,12,8,6,6,249838,74799,11
svintrovert,ru,2,False,channel,ru,ru,1.0,169,115,115,1,30324,83593,8
sviridovmedia,ru,2,False,channel,ru,ru,1.0,71,57,57,6,2261,1772,19
svo_don_bot,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
svo_online,ru,2,False,channel,ru,ru,1.0,65,37,37,8,4406,55654,11
svobodnieslova,ru,2,False,channel,ru,ru,1.0,178,141,138,14,23961,111764,13
svobodnyjkraj,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,5,
svobodovizion,ru,2,False,channel,uk,uk,1.0,36,21,19,3,248,164,8
svodka_25,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,51,
svodki_dpr_bot,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
svodkidpr,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,14,
svoetv,ru,2,False,channel,ru,ru,1.0,801,747,733,35,1786,16698,7
svoi_region33,ru,2,False,channel,ru,ru,1.0,69,42,41,0,3194,1267,20
svoi_shenok,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
svoidanash,ru,2,False,channel,ru,ru,1.0,91,84,83,56,11362,25010,8
svoihnebrosaemkrd,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,126,
svoixnebrosaemzzz,ru,2,False,group,ru,ru,0.988,3094,2979,2326,563,51053,7460,10
svolochandborshch,ru,2,False,channel,ru,ru,1.0,56,29,17,1,386,499,15
svorodina,ru,2,False,channel,ru,ru,1.0,45,36,32,0,76,48,11
svoseti,ru,2,False,channel,ru,ru,1.0,21,18,16,1,3414,1789,20
svouxnebrosaemmoss,ru,2,False,channel,ru,ru,0.997,213,90,87,34,198,642,19
svpressaru,ru,2,False,channel,ru,ru,1.0,166,158,151,53,5199,15989,9
svr_lnr,ru,2,False,channel,ru,ru,1.0,381,184,181,232,1241,7935,12
svtlnlz,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
svtv_suggest_bot,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
svtvnews_bot,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
svxural,ru,2,False,channel,ru,ru,1.0,91,91,84,0,1158,3545,10
svyatoydnya,ru,2,False,channel,ru,ru,0.984,57,57,57,0,428,1256,5
svyaznoymoybot,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
swezhesty,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,1,
swim_to_me,ru,2,False,channel,ru,ru,0.988,218,216,215,5,6536,8439,6
sybariticnews,ru,2,False,channel,ru,ru,1.0,31,27,26,1,603,543,23
syktyvkar01bot,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
syntechno,ru,2,False,channel,ru,ru,1.0,4,4,3,0,247,319,6
syrovarnya_official,ru,2,False,channel,ru,ru,1.0,19,19,19,0,6125,8455,16
sysoevfmdubai,ru,2,False,channel,ru,ru,1.0,294,123,123,0,9952,21622,6
sysoevfmkazan,ru,2,False,channel,ru,ru,1.0,67,42,42,0,1738,4391,12
sysoevfmspb,ru,2,False,channel,ru,ru,0.994,99,64,64,1,6641,16093,9
sysoevsasha,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
szagatin,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,113,
szfo_media,ru,2,False,channel,ru,ru,1.0,398,374,374,377,2050,1622,6
szhurova,ru,2,False,channel,ru,ru,1.0,63,30,21,2,320,565,21
szsocpit,ru,2,False,channel,ru,ru,1.0,270,160,155,48,173,2873,9
t2024,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,161,
t_khabarovsk,ru,2,False,channel,ru,ru,0.997,412,361,351,0,679,2927,10
t_sakharova51,ru,2,False,channel,ru,ru,1.0,105,45,45,24,260,469,11
t_uchkeken,ru,2,False,channel,ru,ru,1.0,75,29,29,70,2892,5417,16
ta_bor,ru,2,False,channel,ru,ru,1.0,60,18,17,5,7844,18918,10
tablichki_ussr,ru,2,False,channel,ru,ru,0.997,90,83,83,0,748,2316,7
tacmedsib,ru,2,False,channel,ru,ru,1.0,52,44,37,20,844,1236,16
tactialjewchannel,ru,2,False,channel,ru,ru,0.997,184,165,165,91,2532,12343,16
tadar_chiri,ru,2,False,channel,ru,ru,0.991,109,107,86,10,204,383,12
tadza,ru,2,False,channel,ru,ru,1.0,32,32,32,0,10331,16910,15
taechka79,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
tagankaroof,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,7,
taimyr_24,ru,2,False,channel,ru,ru,1.0,74,73,73,13,1082,1423,9
taina_polit,ru,2,False,channel,ru,ru,1.0,525,498,498,63,9359,119718,7
takeoff_ru,ru,2,False,channel,ru,ru,1.0,28,20,18,0,2672,2560,14
takiedela,ru,2,False,channel,ru,ru,1.0,229,118,118,7,2530,24874,12
takinet,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,57,
takova_istoria,ru,2,False,channel,ru,ru,1.0,24,11,10,1,169,1100,14
takusayko,ru,2,False,channel,ru,ru,1.0,105,54,53,29,159,538,8
talish_vestnik,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,1174,
tambovchanka_ya,ru,2,False,channel,ru,ru,1.0,8,8,8,6,665,766,12
tambovstories,ru,2,False,channel,ru,ru,1.0,67,58,58,11,2544,28521,11
tamerlan,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
tammat_tv,ru,2,False,channel,ru,ru,0.988,191,171,85,32,35,14,17
tandroidapk,ru,2,False,channel,en,en,1.0,8,8,8,0,374262,256508,8
tangaroa1224,ru,2,False,channel,ru,ru,0.994,301,279,259,118,1216,928,4
tankgenerator,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
tankoil,ru,2,False,channel,ru,ru,1.0,14,14,14,9,375,183,6
tanyabutskaya,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,77,
tanyagold88,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
tanyav22,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
tarasenko_av,ru,2,False,channel,ru,ru,1.0,36,18,18,16,883,409,1
tarbaev_sangadji,ru,2,False,channel,ru,ru,1.0,26,12,10,0,1155,3517,7
tarotchronicles,ru,2,False,channel,ru,ru,0.987,84,52,46,16,324,832,14
tarumovka1_news,ru,2,False,channel,ru,ru,1.0,354,204,180,169,179,1225,15
tashkent_land,ru,2,False,channel,ru,ru,0.997,1247,804,797,133,4491,32964,9
tasmanianangel,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
tatar,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
tatarcha_soylash,ru,2,False,channel,ru,ru,1.0,15,15,15,0,1479,2260,7
tatarcorona,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,3,
tatarinov_r,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,935,
tatarstan24tv,ru,2,False,channel,ru,ru,1.0,969,758,660,189,2255,16218,12
tatarstanza,ru,2,False,channel,ru,ru,0.997,345,273,273,107,189,2426,11
tatevhayrapetyan,ru,2,False,channel,et,et,0.984,75,75,72,0,677,4709,7
tatiana_italia_russia,ru,2,False,channel,it,it,0.997,147,124,112,42,2525,21725,18
tatmediaofficial,ru,2,False,channel,ru,ru,1.0,2077,1211,1207,491,5502,47793,17
tatmediaofftop,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,21,
tatmitropolia,ru,2,False,channel,ru,ru,1.0,128,97,97,0,549,4295,17
tatnewstatar,ru,2,False,channel,ru,ru,0.994,100,83,83,22,475,4823,18
tatoschaspb,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
tatuirovshik,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
tatvybory,ru,2,False,channel,ru,ru,1.0,209,187,187,68,585,2858,8
tatyaz,ru,2,False,channel,ru,ru,1.0,153,78,74,57,921,7089,15
taumos,ru,2,False,channel,ru,ru,1.0,74,36,35,0,4857,6604,8
tavri,ru,2,False,channel,ru,ru,1.0,345,209,205,51,526,3113,9
tavria_train,ru,2,False,channel,ru,ru,1.0,43,11,11,0,11433,64659,16
tavriya_kherson,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,67,
taygainfo,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,55,
taygaprival,ru,2,False,channel,ru,ru,0.984,1408,1046,1026,1146,690,2543,5
taynaya_kantselyariya,ru,2,False,channel,ru,ru,1.0,197,171,171,12,28073,426306,7
tayniyuzbek,ru,2,False,channel,ru,ru,0.991,1932,1534,1402,1566,539,4185,17
tbashkiria,ru,2,False,channel,ru,ru,1.0,206,67,38,10,223,1173,3
tbilisi_life,ru,2,False,channel,ru,ru,0.994,409,334,331,63,6127,30960,8
tdagestan,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,1,
tdkimoor,ru,2,False,channel,ru,ru,1.0,8,6,6,2,4408,1777,6
teachers_union,ru,2,False,channel,ru,ru,1.0,34,21,21,19,3411,3777,11
team_milov,ru,2,False,channel,ru,ru,1.0,85,80,80,3,18266,31932,13
teamnavalny_bot,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
teamsobol,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,123,
teatralmedia,ru,2,False,channel,ru,ru,1.0,125,125,121,0,2181,18411,15
teatrvz,ru,2,False,channel,ru,ru,1.0,19,19,19,2,10110,6611,13
technogramtech,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,14,
technology_vs_geology,ru,2,False,channel,ru,ru,0.994,287,285,285,14,580,2909,3
technomoscow,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,6,
techpobedabot,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
teckteck,ru,2,False,channel,ru,ru,1.0,32,32,32,6,3449,9282,10
tehniqum,ru,2,False,channel,ru,ru,0.988,195,192,190,0,179,1063,13
telavivchat,ru,2,False,group,ru,ru,0.988,4586,4515,3872,58,210109,4253,20
teleact54,ru,2,False,channel,ru,ru,1.0,655,447,446,3,54627,270008,9
telega196,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
telega_spravedlivosti,ru,2,False,channel,ru,ru,1.0,348,243,241,297,211,3127,12
telega_vladivostok,ru,2,False,channel,ru,ru,1.0,141,120,118,67,26976,64656,12
telegadm,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
telegakubani,ru,2,False,channel,ru,ru,1.0,97,90,90,13,12616,118474,7
telegamera,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,30,
telegaonlineofficial,ru,2,False,channel,ru,ru,1.0,175,162,150,1,273,70103,11
telegaotradnaya,ru,2,False,channel,unknown,ru,0.0,12,12,12,12,175,201,17
telegavr,ru,2,False,channel,ru,ru,1.0,24,18,13,6,609,2328,11
telegram,ru,2,False,channel,en,en,1.0,5,5,5,0,6223297,10048397,16
telekanalstalingrad,ru,2,False,channel,ru,ru,0.997,906,869,850,210,12576,83670,15
telemiks,ru,2,False,channel,ru,ru,1.0,137,133,131,8,2974,13669,7
telran,ru,2,False,group,ru,ru,0.99,6445,6434,5976,67,9300,7961,12
tema_dnya_uz,ru,2,False,channel,ru,ru,1.0,130,123,119,18,299,470,8
temablog,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,639,
temamatch,ru,2,False,channel,ru,ru,1.0,75,75,75,1,507,2673,9
temnikova_yuliya,ru,2,False,channel,ru,ru,1.0,129,71,71,0,15656,31984,12
tengrinews,ru,2,False,channel,ru,ru,0.994,320,278,276,9,62423,255335,4
tenysurka,ru,2,False,channel,unknown,ru,0.0,490,445,441,488,20,164,19
teory_elit,ru,2,False,channel,ru,ru,1.0,334,263,263,0,11443,14854,11
teplomateri,ru,2,False,channel,ru,ru,0.989,32,16,14,0,6683,653,16
teplova_pishet,ru,2,False,channel,ru,ru,1.0,20,20,19,9,924,480,13
terem0k_bot,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
terem_teremok,ru,2,False,channel,ru,ru,1.0,155,84,84,28,2845,5687,11
teremchek,ru,2,False,channel,ru,ru,1.0,48,38,32,5,3420,1082,16
tereshkovaave,ru,2,False,channel,ru,ru,0.993,211,72,55,51,437,1370,11
terminal_nn,ru,2,False,channel,ru,ru,1.0,19,9,9,0,553,3079,17
teryushkov,ru,2,False,channel,ru,ru,1.0,30,22,21,0,1362,1016,11
terzaroma,ru,2,False,channel,it,it,0.997,486,416,414,31,2865,17492,18
terzdrsm,ru,2,False,channel,ru,ru,1.0,599,585,578,267,2121,5107,6
tethis,ru,2,False,channel,ru,ru,1.0,363,332,332,50,2675,41958,12
tetkino,ru,2,False,channel,ru,ru,0.997,649,439,430,31,7411,37109,14
tg_analytics_bot,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
tg_music_bot,ru,2,False,empty,unknown,unknown,0.0,0,0,0,0,,,
